MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,RL,84.9040228191144,7922.0,Pave,,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,7,1938.3766645848768,2004.0917932702255,Flat,CompShg,VinylSd,VinylSd,None,70.60923196736645,TA,Gd,CBlock,TA,TA,No,GLQ,883.033417707658,Rec,0.0,214.96174868210989,808.1536301785051,GasA,TA,Y,SBrkr,1181.7195309490623,0.0,0.0,897.0319396579522,1,0,1,0,3,1,Gd,5,Typ,0,,Detchd,1944.7270061649988,Unf,1,122.5084414060073,TA,TA,Y,9.889798039330108,93.72137217255347,6.2373568968072854,24.787552813437284,16.936516356729012,0.0,Ex,,,0.0,1,2010,WD,Abnorml,151741.9206958257
20,RL,83.48822451857629,6731.08686589006,Pave,,Reg,Lvl,NoSeWa,FR3,Gtl,Blmngtn,Artery,Norm,1Fam,1Story,5,5,2014.9689900390385,1981.7967529742461,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Stone,Gd,TA,No,GLQ,506.5206081819886,Unf,5.54361345275321,578.7231351757803,1024.910044413128,GasW,Gd,Y,SBrkr,1006.3846050530731,80.99564413448199,19.524815425626006,1288.6674338305215,0,0,1,0,3,1,TA,5,Typ,0,Po,Attchd,1983.8873644488233,Unf,1,142.4458436733884,TA,Fa,Y,0.0,77.24502493537538,63.23461171182616,0.0,2.682306382408366,18.736734019412303,Gd,,,331.6448275399123,4,2007,WD,Normal,99671.5945026664
50,RM,65.00119126556854,7197.919275527471,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,9,1921.5568377944005,2001.968106216543,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,,0.0,Unf,0.0,202.27213284485782,946.0002304622598,GasA,TA,Y,SBrkr,884.647507794733,275.0031596189453,0.0,1134.4583343512659,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1989.3544712407029,Unf,2,510.7956821995465,TA,TA,N,318.4956236368943,0.0,10.552263676436455,0.16837572667892406,0.0,2.431125401808518,,,TenC,0.0,7,2009,WD,Normal,160089.25184099987
20,RL,60.54573171182801,15951.901147443445,Grvl,,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,6,8,1966.4554201682872,1959.677801081514,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,,ALQ,942.3776933930435,,49.378366116676425,457.35039030666803,1206.7041047828902,GasA,Ex,Y,SBrkr,1249.4859735368245,0.0,0.0,1276.2404803266277,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,1959.8447700462932,RFn,2,455.7067404365537,TA,TA,Y,330.5680285948388,29.41932410777957,30.73648396329244,0.0,0.0,13.415189934897098,,GdWo,,0.0,5,2007,WD,Partial,163204.56972029016
20,RL,74.78218410663683,5464.494200052703,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,PosA,1Fam,2.5Fin,6,5,1958.0772408853845,1948.6731806642647,Hip,CompShg,Wd Sdng,BrkFace,None,85.74872654570163,Gd,TA,CBlock,,TA,Gd,Unf,273.88595784371887,Rec,78.83031659612296,1162.2942077149387,1239.437889251426,GasA,Ex,Y,SBrkr,1272.081754468213,0.0,3.288888497303762,1128.073312913323,0,0,1,0,2,1,TA,5,Typ,1,Gd,Attchd,1943.0561170190404,,2,387.25304840427685,TA,TA,Y,0.0,36.89036878204741,27.431297218902817,0.0,10.30658016114792,0.0,,,,80.67561012794613,6,2006,WD,Abnorml,192613.9210024877
20,RL,81.66461078804399,6370.0119371798755,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,Duplex,1Story,6,5,1983.5933170029004,1977.9700012148717,Gable,Tar&Grv,Plywood,ImStucc,BrkFace,451.56648696754826,TA,TA,CBlock,Gd,TA,No,ALQ,724.1625031889425,Unf,0.0,538.2267759251239,1034.0954932371728,Wall,TA,Y,SBrkr,1461.8045559909083,18.256704443719507,24.856969357377956,1663.0468716625596,0,1,2,0,2,1,TA,6,Typ,1,TA,2Types,1985.7160507364727,RFn,2,603.8749511794267,TA,TA,Y,60.75272981024051,16.0,0.0,0.9033618886696213,12.388007404775083,0.0,,,,172.3263865842761,4,2009,WD,Normal,133213.46490958144
60,RL,108.01974842622352,15011.590846980751,Pave,,Reg,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2012.7026272292685,1981.6923724153355,Hip,ClyTile,MetalSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,Unf,55.10024606343469,,0.0,1601.5016854868363,1177.8446124556908,GasA,Ex,N,Mix,1596.518721974922,682.8341985571416,1.317418072579489,1795.8142083979135,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2023.3963863210895,RFn,2,398.64316213494055,TA,TA,Y,145.36331283997083,71.85461819204932,30.017346082070752,0.3481004296284116,0.0,34.100060312558895,,,Othr,0.0,11,2006,ConLw,Normal,219496.70393582934
70,RM,56.323577661633635,2346.5027737178016,Pave,,Reg,Lvl,AllPub,Corner,Mod,OldTown,RRNe,Norm,1Fam,1Story,7,7,1913.0468389937207,1958.5868662445769,Hip,ClyTile,Wd Sdng,Wd Sdng,None,14.116647666146598,TA,TA,BrkTil,Fa,TA,,Rec,4.001411569671929,Unf,0.0,491.73189117324,544.0204108377403,GasA,Ex,Y,SBrkr,914.575404080668,648.8344938821058,0.0,1828.0203479322684,1,0,1,1,4,1,Gd,8,Typ,0,,Detchd,2011.451248646123,Unf,2,726.5027506170302,TA,TA,N,17.959166671966525,0.0,225.06784718980944,0.0,0.0,4.585182915827762,,,,469.3103745709249,10,2006,WD,Normal,264503.2321564853
80,FV,78.59789948446276,15185.339899651535,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004.3186580732204,2006.810768811473,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Fa,TA,PConc,Gd,Gd,Mn,Unf,0.0,Unf,0.0,1266.3716499694156,819.8575596394089,GasA,Po,Y,Mix,1110.546510753739,960.9907864868745,0.0,1669.4974372920278,0,0,2,1,3,1,Gd,9,Typ,1,Po,CarPort,2013.450740081692,RFn,3,1031.705252755596,TA,Ex,Y,120.0328115811868,50.0,0.0,0.0,0.0,31.450967194432902,,,,179.40438599354965,5,2009,WD,Normal,222092.51531344143
80,RL,53.28832144424638,6155.537438372673,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,Duplex,SLvl,5,5,1990.3568517899378,1969.5638678176833,Gable,CompShg,MetalSd,MetalSd,None,64.48006066799091,Gd,TA,CBlock,Gd,TA,Av,ALQ,578.8946929411502,Unf,20.272863055139098,584.329111476311,797.3926162127384,GasA,Gd,Y,SBrkr,973.7282991507889,0.0,0.0,1459.507379424098,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1975.5150813788616,Unf,2,499.5235427944481,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,,,,177.7919334364158,7,2006,ConLD,Normal,83403.7461640531
30,RL,75.36812131284346,19710.9473001899,Pave,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1910.7955988213803,2007.6146439362835,Gable,WdShake,Wd Sdng,CmentBd,None,68.9206039186145,TA,Po,BrkTil,Gd,TA,No,ALQ,518.0358072180572,LwQ,0.0,156.63054264861677,1241.3872073670072,Floor,Po,Y,FuseA,666.3990034164092,0.0,12.389359842322705,1321.7710466160306,1,0,1,0,2,1,TA,5,Typ,0,,CarPort,1901.0924703891972,Unf,2,431.18690640646247,TA,Po,Y,49.13360581275737,1.9570745861806118,37.372545919431616,2.518528015850113,4.504035141365605,0.0,,MnWw,,0.0,8,2009,WD,Normal,233250.99899466653
20,FV,77.90059655601165,4644.960958252612,Pave,Pave,Reg,Low,AllPub,Corner,Gtl,NPkVill,Norm,Norm,1Fam,1Story,7,5,2008.5499417384685,2009.340154405951,Mansard,CompShg,VinylSd,VinylSd,Stone,94.99697789175048,Gd,TA,PConc,Gd,,No,Unf,0.0,LwQ,0.0,1004.9340811218124,1526.1903855551604,GasA,Ex,Y,SBrkr,1454.476568752468,0.0,0.0,1505.719176353028,1,0,2,0,2,1,Gd,5,Typ,1,Gd,2Types,1985.6305147672265,,2,615.2413813390633,TA,TA,Y,99.01907612208967,180.96672369398902,0.0,0.0,5.175853542614415,7.863619411391921,Fa,GdWo,,0.0,8,2006,New,Abnorml,252882.92285549355
70,RL,66.0932308080683,1849.304664447115,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,PosN,Norm,1Fam,2Story,6,8,1958.2476562608572,2009.8467214235482,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,TA,TA,No,ALQ,435.7327887530207,LwQ,208.18920156795184,166.63098629772935,1212.5388367469277,GasA,Ex,Y,SBrkr,1317.1622866965918,1110.1277110833767,33.230291455641805,2740.1988501807705,1,0,2,1,3,1,Gd,9,Typ,1,TA,Detchd,1949.240938133799,Unf,1,245.72574928227985,TA,TA,Y,377.7952935819051,4.352651913275085,29.885752038052274,0.0,0.7882054642320441,16.363613069832624,,MnPrv,,218.84492903094502,7,2007,ConLD,Normal,242359.4346400043
120,RL,55.65668590374456,2177.18810374198,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,2006.8611710603188,2000.4472393469666,Gable,CompShg,CemntBd,Other,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1170.980543175232,Unf,109.11883627244552,600.5004451162035,1635.6167431568456,GasA,Ex,N,SBrkr,960.7256589821955,0.0,14.863621141767819,1340.6358422238052,1,0,2,0,2,1,Gd,6,Typ,0,,Attchd,1997.2285236026248,Fin,2,540.9576590130281,TA,TA,Y,7.928157420915843,0.0,191.64245768041874,0.0,63.834192303249125,0.0,Ex,,Shed,242.9366887484502,4,2010,WD,Normal,212523.59294156684
20,RL,78.11301680420242,10222.326522496225,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,RRAe,TwnhsE,1Story,5,6,1971.4696438980257,1954.004090798109,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,Rec,961.9367373955401,Unf,0.0,272.25537158330724,1294.1265995238607,GasW,TA,Y,SBrkr,1382.7381373632559,78.30987791032942,0.0,1525.1277901522287,1,0,1,0,3,1,TA,5,Typ,0,Fa,CarPort,1946.4577915086002,RFn,1,328.55708736885083,TA,TA,N,350.6232510150837,16.792862291216807,17.657781331981692,7.5555511617586895,40.237303922162376,0.0,,,,0.0,6,2010,WD,Normal,116140.96929502478
20,RL,117.75412391324764,11796.955709799744,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1976.0918524296733,2001.2814706380811,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,804.0841262993727,Unf,85.87329068917371,279.43258002959703,1172.784538394046,GasA,TA,Y,SBrkr,1234.9139054925006,311.74372011405967,0.0,1462.5142687106431,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1987.4371906689798,Unf,2,496.7343391292562,TA,TA,P,11.304471914636448,0.0,152.35658252166456,23.70079821173517,19.07362102080416,0.0,,,Shed,327.93483136994155,3,2009,WD,Normal,135199.4984471022
20,RL,48.92019900750354,30172.24730431276,Pave,,IR1,Low,NoSeWa,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,5,8,1961.4764719525524,2005.6680378366066,Flat,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,1311.963393608721,Unf,0.0,16.225419653039296,1280.5397790584652,GasA,Ex,Y,SBrkr,1353.2850387145731,3.0810910024634692,0.0,1722.1444020775034,2,0,1,0,1,1,Gd,5,Typ,2,Gd,Attchd,1965.3439966813496,Unf,1,333.36373859529255,TA,TA,Y,0.0,44.339555217541594,0.0,0.0,20.37087760273041,0.0,,,,64.12460540784356,6,2009,CWD,Partial,139512.47073638733
20,RL,65.41633615268938,18351.404404696597,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1.5Fin,9,5,1995.5672372756808,2010.6493144951066,Gambrel,CompShg,Stucco,VinylSd,None,689.8133795844759,Ex,TA,PConc,Ex,TA,No,GLQ,1844.9633796577336,ALQ,0.0,347.7542820900971,2131.8527059862786,Grav,Ex,Y,SBrkr,2204.109800117496,0.0,12.607545998137269,2323.6098884476123,1,0,2,0,1,1,TA,9,Typ,1,Gd,,2009.2766522344978,RFn,3,1299.2424740756146,TA,TA,Y,0.0,56.00795381380071,0.0,12.576834156350266,2.245094808256943,0.0,,GdWo,,239.72063246162202,7,2009,New,Partial,428201.1888709383
70,RL,76.95001269180464,8925.587746748808,Pave,,Reg,Lvl,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,6,6,1976.791681520694,1985.800393877192,Gable,CompShg,Plywood,Plywood,None,120.15762960602834,Gd,TA,CBlock,,TA,Av,ALQ,728.0780000644644,Unf,173.60100361464023,652.5657811194085,1041.4667622776049,GasA,TA,Y,SBrkr,798.3853954805645,44.427426654453214,0.0,1016.6521320102543,1,0,1,0,3,1,Ex,6,Maj2,1,Po,Attchd,1974.091625346411,Fin,1,396.7641774590597,TA,TA,Y,240.48363342278114,0.0,5.363908424739195,0.0,18.636276936150253,608.9605739703329,Gd,GdPrv,,0.0,7,2008,WD,Normal,141324.99848996344
120,RM,36.792490644050964,7283.05666186212,Pave,Pave,Reg,Lvl,NoSeWa,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,1982.6963676295334,1994.7266363697677,Gable,CompShg,CBlock,VinylSd,BrkFace,284.90138418256197,Gd,Fa,Wood,Gd,TA,Mn,GLQ,774.1325276245369,Unf,0.0,153.32296346603238,745.6256180297967,GasA,Ex,Y,SBrkr,877.3932286152307,0.0,0.0,859.8786342669433,1,0,1,0,1,1,Gd,3,Typ,1,Gd,Attchd,1994.3851548422062,RFn,2,236.4648185573769,TA,TA,Y,213.94133503432528,0.0,0.0,2.71033109041027,14.33431880526871,0.0,,,,0.0,5,2006,WD,Normal,172833.43234682296
60,RL,103.45903792468027,3328.0826853234867,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2003.8434869132977,1999.6301484534606,Gable,CompShg,VinylSd,VinylSd,Stone,419.5084756218332,Ex,TA,PConc,Ex,TA,Av,GLQ,1616.5338223292197,Unf,0.0,376.9132001478326,1689.305960638522,GasA,Ex,Y,SBrkr,1402.539183605391,525.0213759212958,0.0,2748.844998860676,1,0,2,1,3,1,Fa,9,Min2,1,Ex,BuiltIn,1997.7133904750044,Fin,3,810.3494008807344,TA,TA,Y,148.10756670102654,141.016918184865,0.0,0.0,0.0,8.240971849788474,,,TenC,335.7214973812918,8,2008,New,Family,520810.472350117
20,RH,84.08735614808022,8889.188123682252,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1942.4248018451908,2000.397624142891,Gable,CompShg,MetalSd,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,Rec,437.2361386111504,Unf,0.0,556.1998803162969,1135.431030409298,GasA,Fa,Y,SBrkr,1379.485535673059,14.836468404487162,0.0,926.6636567760161,1,0,1,0,3,1,Fa,7,Typ,0,,Detchd,1960.8511792042,Unf,2,535.8494623502385,TA,Fa,Y,0.0,11.216937195299677,0.0,25.18244877694963,0.0,2.114880753709826,Ex,MnPrv,,0.0,7,2007,WD,Normal,151043.79451262837
20,RL,,9693.761611855158,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,Edwards,PosA,Norm,1Fam,1Story,3,5,1946.116241887978,1966.095430652983,Hip,CompShg,BrkFace,Wd Sdng,None,152.1235297025427,TA,Fa,Slab,,,,,106.39667358885225,GLQ,74.66856825788524,186.5900895947469,0.0,GasA,Ex,Y,FuseA,1949.0056632168967,0.0,0.0,1789.2113445627708,0,0,2,0,4,1,TA,8,Min2,1,Gd,Attchd,1957.1822452273645,Unf,2,303.881041928017,TA,TA,Y,0.0,8.02018150375855,28.68818777357374,0.0,0.0,0.0,Ex,,,306.5327986319262,6,2009,Oth,Normal,167707.1226850897
160,FV,13.488300538648591,3180.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1998.499677392538,2001.9463093380343,Shed,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,181.9549295304821,Unf,0.0,703.4818847776156,502.0472917820685,GasA,Ex,Y,SBrkr,366.14803416289124,759.5168805598603,57.95279241308909,1175.2789782686912,0,0,2,1,2,1,Gd,4,Min1,0,Po,Detchd,2006.827229948729,RFn,2,303.75028422728406,Ex,TA,Y,0.0,200.35831534103596,0.0,0.0,0.0,24.567722736770843,,,Gar2,47.30833133402966,4,2006,WD,Abnorml,127368.04793873585
180,RL,81.51182913326494,7617.727029077382,Pave,,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1972.7722538224123,1975.53041211701,Gable,CompShg,HdBoard,AsbShng,BrkFace,44.94503259455361,TA,TA,CBlock,TA,TA,No,Rec,145.24109511067434,Unf,2.2965922866284854,1080.456459426993,1743.0625197738564,GasA,TA,Y,SBrkr,1494.0633467652501,330.3875420759913,17.870943750886813,1853.5531159215457,0,0,2,0,6,2,TA,10,Maj2,0,,Detchd,1979.5670276809976,Unf,2,734.1704482127681,Ex,TA,Y,0.09005124107351085,0.0,0.0,4.900018490440884,0.0,27.91542411092004,,,Othr,64.7550337684363,11,2008,COD,Normal,126508.54492004018
70,RL,45.77435912627842,6868.321666318032,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,2Story,6,7,1921.8167697853269,1987.3563093136052,Gable,CompShg,VinylSd,AsbShng,,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,54.90330993561521,Unf,4.750639071163585,581.3879718101336,454.5675671015385,GasA,Ex,Y,FuseP,853.1420496455339,999.7035927073459,0.0,1148.347505289675,0,0,1,0,3,1,TA,7,Typ,0,,Detchd,1998.277394462563,Unf,1,392.1142726326518,TA,TA,Y,2.009396845922532,32.317392867206294,5.146352373275895,0.0,250.68992605457942,0.0,Fa,,,31.953306867316044,7,2007,WD,Normal,165353.48276711363
40,RM,80.38396649913112,6585.603135549958,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Feedr,2fmCon,2Story,6,8,1918.9912623261832,1961.8256379983911,Gable,CompShg,AsbShng,AsbShng,None,67.94841965904452,Ex,Fa,Stone,Ex,TA,No,,0.0,LwQ,0.0,750.923073342062,941.2333844770118,GasA,Gd,N,FuseP,869.0036115410602,991.3165455861018,0.0,1756.5273233770824,0,0,2,0,4,2,Fa,9,Typ,0,,Detchd,1907.786626320732,Unf,1,170.95435010185213,Po,,Y,113.44168444771073,58.42313747931001,77.91272712051503,19.972046016564857,0.0,13.369379366183171,,MnWw,,0.0,4,2006,WD,Normal,147013.72978436272
160,RL,104.37842476371904,14481.370098372921,Pave,,IR1,HLS,AllPub,Inside,Mod,NAmes,Norm,RRAe,1Fam,1Story,8,6,1960.3351440169538,1968.7990336057962,Gambrel,Tar&Grv,Stone,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,252.72084059459354,Rec,948.4126264851285,787.1407460572682,1895.0896968356697,GasA,Ex,Y,SBrkr,2175.542578263479,291.2449619048301,0.0,2218.951222288191,1,0,2,0,4,1,Gd,8,Typ,1,TA,Attchd,1974.6582884946267,Unf,2,857.6932022093324,TA,TA,Y,67.98573774743453,246.1703101506867,0.0,0.0,263.5387875107844,0.0,,,Othr,118.70594284654666,10,2007,WD,Normal,305378.168744325
120,RM,55.13933464376447,4500.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,TwnhsE,1Story,6,5,2013.240467783111,1988.4041876702402,Gable,CompShg,VinylSd,VinylSd,BrkFace,235.4579559095439,Fa,Gd,CBlock,Ex,TA,No,GLQ,1079.5560497349206,Unf,0.07370335782824797,377.1970828921247,1376.3008822602658,GasA,Ex,Y,SBrkr,1101.3526795687776,524.6551640400941,0.0,1112.3107479615428,1,0,2,0,2,1,TA,5,Typ,0,Gd,Attchd,1989.3627892546187,Fin,2,299.9078761351822,TA,TA,Y,0.0,273.16834013308915,15.904177532487004,0.0,0.0,4.6302086724735565,,,,0.0,6,2009,Con,Normal,167699.79263448252
20,RL,103.11719620896245,12427.836683945021,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,TwnhsE,1Story,8,5,2021.7021116270732,2004.162383378389,Hip,Membran,VinylSd,VinylSd,Stone,485.4334825976618,Gd,TA,PConc,Ex,,Av,Unf,200.82535033903002,Unf,30.789901469367997,1490.4467976338242,1526.595539043562,GasA,Ex,N,SBrkr,1683.4795789418943,0.0,0.0,1570.0336961697985,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2021.6016311105554,RFn,3,769.1372153595819,TA,TA,Y,240.13850196104252,22.21076567046202,39.94729926621753,10.446606284248979,44.89142437983493,0.0,Gd,,,175.91310693627102,7,2009,WD,Normal,304172.59978550486
190,RL,90.4751176943894,6049.056876118665,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,RRAe,Norm,1Fam,1Story,4,5,1992.3270837563985,2004.2144452195644,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,BLQ,351.2380591216322,Unf,0.0,456.6754547467442,719.1174001936331,GasA,Ex,Y,FuseP,878.2323823057612,0.0,11.848222083979156,842.2411404692382,1,0,1,0,3,1,TA,5,Typ,0,,,,,0,0.0,,,Y,55.628019060317094,0.0,18.409384419654224,15.399182593505468,0.8921498309260304,4.152341141297673,,,,0.0,8,2007,ConLw,Normal,233668.1571908681
20,RL,63.164023140825506,10380.022977110018,Pave,,IR1,Low,NoSeWa,Inside,Gtl,CollgCr,RRNe,Artery,1Fam,1Story,7,5,1990.926323586688,2003.965267820833,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,660.1299472279851,Unf,29.673718593540944,985.2751810043518,1413.0001976027982,GasA,Ex,Y,SBrkr,1637.7779076171305,38.88914889002714,10.840903655425734,1332.8990534319842,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1990.3609003598274,Fin,2,577.175697677707,TA,TA,Y,38.49855604349885,38.84692461153574,13.300218003551192,0.0,0.0,22.61398273206924,Fa,,,0.0,9,2009,WD,Normal,158604.42867460608
20,RH,,5474.449739094838,Pave,,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,5,6,1921.4647020866178,1981.8417660907999,Hip,CompShg,Plywood,Wd Sdng,None,52.89681178136359,TA,TA,CBlock,TA,Po,No,Rec,791.2424849034608,Unf,52.64717999848224,135.0,932.1305697947216,GasA,TA,Y,SBrkr,1245.2376491928371,177.92382366242325,5.973671233347972,826.5567929935437,1,0,1,0,3,1,TA,6,Typ,0,Fa,Attchd,1974.5028743974729,Unf,1,509.71231684786613,TA,Po,Y,0.0,302.6190652144557,0.0,3.395000957300485,0.0,0.0,Fa,,,102.03266670561719,1,2006,COD,Normal,115731.29406465756
20,RM,83.03089214606763,7262.868065572746,Grvl,Grvl,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2.5Unf,6,9,2003.8431085851857,1997.59042868148,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,229.38766869879208,Gd,Gd,Slab,TA,TA,No,Unf,0.0,Unf,0.0,1124.4902915363566,1301.1880602205738,GasA,TA,Y,SBrkr,1175.0009392456714,39.94067271112084,0.0,1507.9464106673972,1,0,1,1,3,1,Gd,7,Typ,1,Po,Attchd,1975.0556174202718,RFn,2,540.6636206986184,TA,Gd,Y,25.048831193451303,34.70219956402623,10.220873748674371,0.0,0.0,0.0,,GdPrv,Othr,0.0,7,2008,COD,Abnorml,95506.34732708329
20,RL,81.7633875837522,6916.970233673788,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006.7606906749288,2012.0426177564473,Gable,CompShg,VinylSd,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1042.241327124529,991.6391487192478,GasA,Po,Y,SBrkr,1264.1112473388537,0.0,19.983840721795904,1156.8336857314414,0,0,2,0,3,1,Gd,6,Sev,0,,Attchd,2006.6507126294364,RFn,2,631.2001873168183,TA,Po,Y,286.9167292120204,19.39411413870948,0.0,13.303379975637942,41.41093223026749,15.495047535596683,,,,0.0,6,2009,WD,Normal,259015.1305817503
40,RM,38.2775941845356,5870.656153895108,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,8,1909.0320795315115,1932.71120473529,Gable,CompShg,Stucco,Stucco,Stone,5.067439111740091,TA,Gd,BrkTil,Fa,TA,No,Unf,135.7460953010989,Unf,65.29189582662434,390.19478387505046,818.3400240634111,OthW,TA,Y,FuseA,650.6719927143472,472.0559001417585,0.0,1043.5311921508496,0,0,1,0,2,1,TA,6,Typ,0,,,2000.5622526499428,Unf,2,330.3589148712396,TA,TA,Y,0.0,6.079149770293784,24.89623914047309,4.27535615680296,0.0,2.27826253354987,Gd,,,0.0,10,2006,WD,Normal,120805.35339927739
85,RL,56.76857773422199,13895.807321265122,Pave,,Reg,Lvl,AllPub,Corner,Sev,CollgCr,Norm,Norm,1Fam,SFoyer,5,7,1984.9755408987264,2002.7710419729115,Gable,CompShg,Plywood,Wd Shng,Stone,38.15713880104648,TA,Fa,BrkTil,Gd,TA,Av,GLQ,758.5315904141144,Unf,16.032034470515264,21.560577164506185,373.7830499412987,GasA,TA,N,FuseP,923.0141240487549,0.0,9.48495002510249,877.5050859454178,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1987.5700850387784,,2,385.57682284250706,TA,TA,Y,72.73618120194139,27.34606117548573,0.0,10.59266057296396,30.67684007401372,0.0,,MnPrv,,387.5043636469863,3,2009,WD,Normal,151754.19052826654
